date,Alternativet,Dansk Folkeparti,Det Konservative Folkeparti,Enhedslisten,Kristendemokraterne,Liberal Alliance,Nye Borgerlige,Radikale Venstre,Socialdemokratiet,Socialistisk Folkeparti,Venstre,Borgernes Parti,Danmarksdemokraterne,Frie Grønne,Moderaterne,Alternativet_lower,Dansk Folkeparti_lower,Det Konservative Folkeparti_lower,Enhedslisten_lower,Kristendemokraterne_lower,Liberal Alliance_lower,Nye Borgerlige_lower,Radikale Venstre_lower,Socialdemokratiet_lower,Socialistisk Folkeparti_lower,Venstre_lower,Borgernes Parti_lower,Danmarksdemokraterne_lower,Frie Grønne_lower,Moderaterne_lower,Alternativet_upper,Dansk Folkeparti_upper,Det Konservative Folkeparti_upper,Enhedslisten_upper,Kristendemokraterne_upper,Liberal Alliance_upper,Nye Borgerlige_upper,Radikale Venstre_upper,Socialdemokratiet_upper,Socialistisk Folkeparti_upper,Venstre_upper,Borgernes Parti_upper,Danmarksdemokraterne_upper,Frie Grønne_upper,Moderaterne_upper
2025-06-28,2.236835,6.462635,6.483421,7.171726,0.5729033,12.414301,0.4561311,4.258384,21.515312,13.613319,10.619926,1.3944061,9.05328,0.32903814,3.4183867,1.866486,5.601436,5.6344333,6.2907085,0.3912394,11.060036,0.31677595,3.6756866,19.597597,12.143393,9.442099,1.131903,7.9826756,0.21810949,2.9045715,2.6341817,7.374044,7.4038944,8.134489,0.79487693,13.830572,0.63872516,4.9056754,23.509802,15.146771,11.922286,1.695561,10.206898,0.47164765,3.9797132
2025-06-29,2.2283626,6.4824157,6.479764,7.162962,0.5725649,12.458357,0.4551631,4.258616,21.505623,13.604261,10.610883,1.3961926,9.027694,0.32905647,3.4280908,1.8547494,5.6094646,5.639428,6.262974,0.3937401,11.121195,0.3152284,3.6615033,19.65137,12.166669,9.421718,1.1349773,7.9723477,0.21831095,2.8989294,2.633551,7.438637,7.38519,8.119301,0.7937897,13.831933,0.6365973,4.9073825,23.507904,15.126528,11.866656,1.6968827,10.161508,0.47432333,3.993405
2025-06-30,2.2283762,6.5100627,6.4868493,7.168913,0.57252026,12.455291,0.45467922,4.2598147,21.485,13.610789,10.595262,1.3904767,9.027863,0.32895777,3.425157,1.8531564,5.592895,5.6306605,6.217182,0.39332756,11.064497,0.3145418,3.6440227,19.496845,12.107905,9.349699,1.1244532,7.9323473,0.21762769,2.8874245,2.6459706,7.4805117,7.412762,8.173066,0.7907263,13.967312,0.6324339,4.934807,23.65884,15.244204,11.902619,1.691505,10.208324,0.47543868,4.019851
2025-07-01,2.2293565,6.5328164,6.491927,7.1655736,0.5722052,12.461349,0.45411545,4.262612,21.452757,13.625706,10.589026,1.3859482,9.025591,0.32899916,3.4220371,1.844683,5.582962,5.6151123,6.2052956,0.39254478,10.977382,0.31405714,3.6287413,19.317873,12.06781,9.304244,1.1142085,7.868572,0.21846323,2.8685734,2.6531096,7.5292215,7.4371448,8.199165,0.7960027,14.05257,0.63358146,4.9549193,23.78397,15.339251,11.973075,1.6876003,10.258497,0.47535133,4.0130124
2025-07-02,2.229028,6.5537734,6.495943,7.162682,0.5722309,12.462433,0.45344302,4.264395,21.432037,13.644751,10.57795,1.3807547,9.0220785,0.3292374,3.4192584,1.842764,5.5794897,5.5718875,6.1664834,0.39421445,10.965564,0.31166857,3.6079202,19.249392,11.997561,9.23708,1.1082324,7.837954,0.21725214,2.8594902,2.654936,7.620412,7.5034485,8.217198,0.7981638,14.098713,0.6333019,4.9842734,23.866125,15.4424,11.999241,1.6884474,10.312634,0.47367853,4.0172453
2025-07-03,2.2278552,6.5748615,6.5040646,7.1659536,0.5717814,12.460337,0.45323753,4.2681093,21.41243,13.6462555,10.563947,1.3759342,9.02984,0.32936972,3.416027,1.8372582,5.5946712,5.564994,6.1515203,0.39025608,10.917907,0.31091568,3.6009166,19.056446,11.960406,9.172446,1.0966827,7.803827,0.21762687,2.8426442,2.665835,7.6775894,7.534472,8.260876,0.79670024,14.164593,0.6350869,5.027556,23.917822,15.480332,12.05654,1.6891431,10.3733015,0.47263205,4.0286713
2025-07-04,2.2267406,6.601074,6.512635,7.169668,0.5715301,12.465029,0.4526294,4.2703705,21.372799,13.654574,10.557313,1.3716435,9.031599,0.32929152,3.4130964,1.8294072,5.5733066,5.524204,6.12913,0.3900793,10.855536,0.31041253,3.5813107,18.947313,11.902634,9.133239,1.095652,7.775711,0.2170874,2.832385,2.6590655,7.7413754,7.579308,8.318025,0.7992857,14.216244,0.63242984,5.051258,23.937147,15.518403,12.100076,1.689684,10.403505,0.47493303,4.0386944
2025-07-05,2.2284033,6.6243925,6.515737,7.164862,0.57082975,12.459617,0.45238557,4.27237,21.349665,13.676945,10.549878,1.3666185,9.028821,0.32920566,3.4102838,1.8258992,5.56805,5.524373,6.0981236,0.39138523,10.818646,0.31062666,3.575027,18.850174,11.862571,9.126461,1.087983,7.7267923,0.21791486,2.8297138,2.6675506,7.780088,7.617663,8.348051,0.80390155,14.240657,0.6315509,5.0542192,23.968754,15.597275,12.143897,1.6803685,10.4034815,0.4759748,4.03803
2025-07-06,2.227467,6.651498,6.5175376,7.1611037,0.5706897,12.461427,0.45167223,4.2742004,21.333128,13.683675,10.532981,1.362106,9.035646,0.32914406,3.4077141,1.8248293,5.583397,5.5031934,6.056533,0.38692722,10.747278,0.31052247,3.5764582,18.741463,11.842134,9.054108,1.0853918,7.7023306,0.2178186,2.8075001,2.6678114,7.834988,7.6501617,8.366729,0.80005926,14.295951,0.6357018,5.061898,23.996681,15.613359,12.125001,1.6803603,10.442074,0.47455156,4.048092
2025-07-07,2.2274587,6.674888,6.519298,7.1592865,0.57018715,12.459869,0.45143086,4.2766986,21.31828,13.691076,10.521252,1.3571515,9.038389,0.32939145,3.4053423,1.8253134,5.5758247,5.464538,6.0644245,0.38592598,10.732539,0.30926406,3.5596635,18.657585,11.787415,9.010017,1.0802709,7.7008753,0.21775854,2.8059456,2.679897,7.8566747,7.675383,8.396689,0.8023297,14.330991,0.6356614,5.0775943,24.047842,15.707278,12.172002,1.676417,10.511319,0.47553933,4.053277
2025-07-08,2.2277794,6.6994534,6.5240717,7.157502,0.5698879,12.454027,0.450807,4.277198,21.30105,13.706202,10.508041,1.3528519,9.03803,0.3295611,3.4035482,1.8246789,5.5980315,5.4581056,6.0226965,0.38384593,10.701566,0.30772948,3.5545506,18.571066,11.738953,8.949869,1.0738269,7.650452,0.21685147,2.7950947,2.67184,7.908725,7.7024264,8.437369,0.8029243,14.362851,0.6355408,5.062557,24.074116,15.792505,12.189663,1.6813254,10.520721,0.4765778,4.0476966
2025-07-09,2.228328,6.71596,6.5279155,7.1576834,0.56947285,12.456581,0.4501386,4.2785487,21.27541,13.720142,10.499129,1.3478547,9.043244,0.32974806,3.3998604,1.8118289,5.585208,5.4646482,6.0144734,0.38318533,10.648158,0.30647385,3.5426953,18.494255,11.739327,8.917682,1.0671979,7.6206656,0.21748364,2.784221,2.6956093,7.957755,7.720846,8.444062,0.80069166,14.385825,0.6396365,5.087016,24.203405,15.83626,12.217739,1.6748166,10.530823,0.47406885,4.0591774
2025-07-10,2.2276783,6.740047,6.5330796,7.1556797,0.5693595,12.461739,0.4495291,4.2802625,21.254776,13.725504,10.48942,1.3430105,9.041676,0.32990563,3.398358,1.808552,5.600916,5.437528,5.9937873,0.3822087,10.626136,0.30598262,3.545136,18.450499,11.711305,8.913485,1.0607219,7.615103,0.21750423,2.7857027,2.6980608,8.00673,7.7082505,8.485839,0.80201894,14.441334,0.6364223,5.1059136,24.265024,15.930862,12.185315,1.6752607,10.588164,0.47403592,4.05351
2025-07-11,2.2283685,6.759967,6.5402193,7.159023,0.56897974,12.458866,0.44879076,4.283109,21.22506,13.733241,10.479642,1.3380487,9.049509,0.33007684,3.3971012,1.8003829,5.5917397,5.4415255,5.9619803,0.38117078,10.587947,0.30514425,3.534412,18.419773,11.674361,8.863604,1.0552366,7.579325,0.21710002,2.7725708,2.7032702,8.087631,7.759721,8.508713,0.8047552,14.438288,0.6366087,5.1088295,24.199087,15.884517,12.197351,1.6613249,10.623813,0.47597635,4.0639277
2025-07-12,2.2278907,6.7848334,6.5409727,7.1621814,0.5688202,12.457276,0.448378,4.2872686,21.189657,13.753457,10.468077,1.3332615,9.053484,0.33005077,3.394415,1.7989144,5.6158905,5.4199066,5.9607306,0.38205218,10.565739,0.3050628,3.5248318,18.364876,11.643234,8.844984,1.0512046,7.5668693,0.21697006,2.780113,2.7071128,8.091734,7.7780075,8.523102,0.80511856,14.480059,0.63277864,5.106542,24.18303,15.976965,12.2461,1.6531074,10.67178,0.4771706,4.0630555
2025-07-13,2.2290814,6.811444,6.5462904,7.159052,0.56867176,12.455347,0.44807103,4.2861485,21.162,13.769664,10.453274,1.3295009,9.059408,0.33008894,3.3919654,1.8050998,5.610606,5.414206,5.95133,0.3798761,10.546832,0.30392608,3.5210192,18.337523,11.633187,8.810098,1.046047,7.544496,0.21614142,2.7711208,2.709682,8.109029,7.797087,8.492435,0.80114436,14.476035,0.63799435,5.113516,24.194109,16.027725,12.313764,1.6509615,10.667172,0.48028827,4.073336
2025-07-14,2.2303038,6.830009,6.548921,7.1564445,0.56830114,12.465074,0.4475162,4.28574,21.139791,13.781871,10.438963,1.3254287,9.0628195,0.3303383,3.388485,1.805429,5.612703,5.3937087,5.9350314,0.37927514,10.499106,0.3038986,3.5137672,18.263054,11.661746,8.790701,1.0428194,7.564362,0.21594298,2.7675364,2.7125506,8.144802,7.8219166,8.520628,0.801751,14.517524,0.6377368,5.143834,24.199558,16.052378,12.295455,1.6462114,10.704792,0.47931126,4.083344
2025-07-15,2.2297003,6.8559155,6.552552,7.1515465,0.56797516,12.463264,0.44713974,4.2908797,21.119772,13.795069,10.42429,1.3203679,9.06346,0.33047786,3.387598,1.7971007,5.6329384,5.39237,5.945677,0.37757203,10.467042,0.30303288,3.509354,18.217342,11.6854315,8.772673,1.0321575,7.5629153,0.21603866,2.7723382,2.7165248,8.171261,7.847224,8.50135,0.803741,14.585522,0.64094883,5.1568074,24.246073,16.072868,12.297032,1.6412052,10.744784,0.4779046,4.0743275
2025-07-16,2.2307403,6.881429,6.5543003,7.151792,0.5678303,12.465984,0.44685262,4.294286,21.08266,13.817914,10.413706,1.3156878,9.060384,0.3305811,3.3858519,1.7987483,5.6635847,5.398322,5.930667,0.37855017,10.461032,0.30366755,3.5124767,18.15011,11.696453,8.726213,1.0330333,7.570632,0.2163291,2.7614534,2.70817,8.255201,7.835985,8.496382,0.8059795,14.569603,0.6388982,5.158739,24.204054,16.137787,12.314276,1.6388664,10.753738,0.47839782,4.0753264
2025-07-17,2.2296324,6.901965,6.5639777,7.1460977,0.567545,12.466952,0.44645938,4.298987,21.06068,13.825112,10.400055,1.3121232,9.066335,0.33075702,3.3833337,1.796899,5.675672,5.397501,5.9135675,0.37707224,10.438764,0.30221036,3.511786,18.090235,11.676777,8.725696,1.028793,7.5438895,0.21551144,2.7513676,2.7169466,8.297783,7.8480625,8.511655,0.80769444,14.593874,0.63710076,5.1956325,24.227425,16.172869,12.336103,1.6413586,10.76978,0.475593,4.0845575
2025-07-18,2.2284563,6.926795,6.5702944,7.148122,0.5675836,12.459815,0.44582197,4.3016233,21.04483,13.832538,10.387101,1.3076154,9.069214,0.3306793,3.3795063,1.7951671,5.694109,5.3822136,5.8959947,0.37884,10.436843,0.30355552,3.4936168,18.086332,11.6365,8.676678,1.024811,7.5145855,0.21618497,2.7535505,2.7130747,8.293242,7.8522077,8.5509615,0.81107587,14.568834,0.63731956,5.186773,24.313835,16.175863,12.320985,1.6351757,10.775116,0.47584566,4.071075
2025-07-19,2.2281158,6.9479294,6.573116,7.1463757,0.5678127,12.45787,0.4453403,4.308561,21.026937,13.848862,10.368104,1.3029033,9.07127,0.3308896,3.3759282,1.7946403,5.7096815,5.3867893,5.881293,0.37732786,10.450092,0.30096465,3.4924414,18.138372,11.684894,8.655248,1.0146859,7.528901,0.21534911,2.7547832,2.7200813,8.315581,7.8741817,8.524485,0.80799824,14.559688,0.6368798,5.21578,24.234827,16.187449,12.339685,1.6290462,10.789469,0.47841173,4.076403
2025-07-20,2.228995,6.971924,6.578006,7.147688,0.567788,12.457652,0.44536963,4.3114777,20.99867,13.865882,10.346997,1.299182,9.07593,0.331132,3.3733082,1.7925848,5.7181654,5.3834686,5.907554,0.37797377,10.425692,0.30158326,3.4893942,18.04953,11.716285,8.628799,1.0117264,7.526587,0.21580748,2.749988,2.7115061,8.365133,7.915035,8.561069,0.8071396,14.636971,0.6363957,5.2283783,24.246609,16.195293,12.283299,1.6265327,10.751614,0.4785734,4.0793414
2025-07-21,2.2281413,6.997434,6.5859303,7.149312,0.5674347,12.452019,0.4450294,4.312655,20.972149,13.887547,10.32939,1.294294,9.076401,0.33135393,3.3709083,1.7966089,5.737891,5.3781967,5.9035254,0.37531292,10.416818,0.29984304,3.491034,17.986193,11.676512,8.625806,1.0104878,7.5150013,0.21537086,2.7590845,2.7123682,8.384453,7.9482293,8.548685,0.80173516,14.638205,0.63684106,5.231465,24.275343,16.2206,12.295228,1.625466,10.762645,0.47995517,4.074832
2025-07-22,2.2276213,7.0196996,6.588107,7.149747,0.56732506,12.448322,0.4448154,4.313876,20.960812,13.892499,10.316249,1.2902501,9.079333,0.3312806,3.3700686,1.7924852,5.7645698,5.3843265,5.8729067,0.37684405,10.445369,0.29774547,3.4993653,17.983826,11.69662,8.621435,1.0066476,7.487902,0.21618325,2.7460802,2.701632,8.427182,7.9258842,8.5788555,0.80395675,14.635682,0.6341603,5.235209,24.213594,16.24491,12.280784,1.6151366,10.789008,0.47919568,4.06552
2025-07-23,2.22856,7.043027,6.594736,7.147821,0.5668836,12.449423,0.44470465,4.315301,20.940016,13.915253,10.293167,1.2846059,9.076855,0.33143476,3.3682253,1.8010533,5.7784157,5.3903227,5.861634,0.37531966,10.421684,0.29866,3.4906733,17.934175,11.752446,8.567991,1.0051042,7.515956,0.21643722,2.739623,2.7090895,8.454797,7.9263015,8.570544,0.8013189,14.585468,0.6323275,5.223934,24.22356,16.326273,12.258197,1.6069707,10.802518,0.47839183,4.0672684
2025-07-24,2.2289526,7.065992,6.6049867,7.141019,0.566088,12.448707,0.44415426,4.3160405,20.917025,13.932766,10.274967,1.2801938,9.0828905,0.3314162,3.3648052,1.7971505,5.80851,5.424501,5.862402,0.3771251,10.408546,0.29680303,3.4951477,17.880558,11.762206,8.551553,1.0031494,7.4909487,0.21637872,2.7363763,2.7148771,8.445296,7.9201646,8.565748,0.804046,14.575744,0.63279957,5.2217555,24.201881,16.33325,12.209301,1.6030285,10.778853,0.48063314,4.0753493
2025-07-25,2.2281618,7.0889435,6.6130033,7.1363406,0.5662217,12.4493685,0.44389218,4.3176775,20.88506,13.955196,10.26135,1.2760992,9.084235,0.33128703,3.3631716,1.7957609,5.8432097,5.4267225,5.8647366,0.3767143,10.46172,0.29573584,3.4977865,17.784006,11.779416,8.535104,1.0004442,7.5207257,0.21641482,2.746563,2.709509,8.4742565,7.936247,8.575705,0.8057162,14.564043,0.6335955,5.243808,24.18566,16.278456,12.206047,1.6014183,10.748974,0.47993046,4.0714664
2025-07-26,2.226848,7.1189375,6.619039,7.1320095,0.5662734,12.454089,0.44335568,4.3192244,20.86341,13.958552,10.242317,1.27172,9.091971,0.33134526,3.36092,1.7887805,5.85994,5.435058,5.886973,0.37460315,10.484551,0.29728308,3.5104413,17.77679,11.807029,8.490043,0.99343723,7.565254,0.2157749,2.7470274,2.7115357,8.50467,7.9277115,8.545667,0.80834013,14.578432,0.63066405,5.221207,24.249422,16.328114,12.148935,1.5923647,10.793872,0.48292136,4.0656986
2025-07-27,2.2258725,7.14305,6.6260853,7.135181,0.56574637,12.461186,0.4432403,4.3218822,20.831364,13.973196,10.2218075,1.2675911,9.094734,0.33144355,3.3576303,1.783757,5.8943515,5.429156,5.886088,0.37626448,10.471101,0.29663515,3.5059824,17.78554,11.807192,8.5175495,0.9944444,7.5574584,0.21520074,2.7398198,2.714396,8.507903,7.936503,8.534658,0.8107939,14.60712,0.63238263,5.2067604,24.121943,16.317505,12.121579,1.590699,10.796127,0.4805897,4.0620036
2025-07-28,2.225936,7.1691484,6.629022,7.1330905,0.5653222,12.46074,0.4425772,4.326272,20.807745,13.98926,10.211222,1.26288,9.090319,0.33160684,3.3548608,1.788453,5.8990264,5.451887,5.8876367,0.37736598,10.484898,0.2954088,3.512485,17.81172,11.83401,8.482811,0.99029624,7.538303,0.21423367,2.743676,2.714115,8.526135,7.9522943,8.503991,0.81230915,14.597851,0.63066816,5.2361126,24.148527,16.326506,12.134053,1.5825074,10.802205,0.48129806,4.0578604
2025-07-29,2.2259407,7.196245,6.6319323,7.1312456,0.5648275,12.458925,0.44214082,4.330696,20.776997,14.00757,10.194004,1.259016,9.094259,0.33186418,3.3543403,1.7961254,5.9442205,5.4624276,5.8929577,0.37641138,10.512056,0.2938912,3.535921,17.840832,11.841776,8.470381,0.9857391,7.5557528,0.21448043,2.7566266,2.7114663,8.592978,7.9315143,8.488391,0.8124005,14.553783,0.63183975,5.2400374,23.990704,16.307285,12.077264,1.576787,10.744472,0.48229498,4.033148
2025-07-30,2.2247329,7.215745,6.6340528,7.1314893,0.5648432,12.462575,0.4416297,4.33381,20.751785,14.017546,10.187494,1.2543597,9.095281,0.3319236,3.3527465,1.8025331,5.9581084,5.459,5.913532,0.37463194,10.488112,0.2955905,3.5425556,17.873764,11.8434515,8.500389,0.982875,7.561836,0.21379593,2.753365,2.7079046,8.597425,7.9271226,8.481157,0.80957234,14.55518,0.62856674,5.2564464,23.92477,16.38301,12.102731,1.5698148,10.773482,0.48235905,4.0267644
2025-07-31,2.2250483,7.236434,6.6407323,7.1263976,0.56456226,12.457295,0.44111112,4.336363,20.733433,14.038933,10.172429,1.2491034,9.095565,0.33198005,3.3506227,1.8044534,5.984413,5.485437,5.924175,0.3742111,10.545723,0.29417625,3.539577,17.922537,11.873607,8.521784,0.9803529,7.5817175,0.21339712,2.755829,2.7056227,8.640093,7.944516,8.451299,0.81280667,14.579529,0.6294666,5.249554,23.879358,16.377964,12.092363,1.5641998,10.756647,0.4817234,4.0306973
2025-08-01,2.2251737,7.2611713,6.640318,7.1238623,0.56408864,12.451633,0.44089755,4.341033,20.724281,14.043696,10.160199,1.2446117,9.097675,0.3320358,3.3493474,1.8082289,6.0221725,5.504889,5.9326453,0.37287852,10.539431,0.29238838,3.553015,17.943546,11.89927,8.508904,0.97905135,7.604591,0.21427055,2.7484233,2.7020006,8.622297,7.9251313,8.491062,0.8079196,14.527369,0.629866,5.237243,23.749907,16.345785,12.046363,1.558189,10.731517,0.48311102,4.0207515
2025-08-02,2.2246776,7.287383,6.649019,7.12195,0.5645084,12.449241,0.4407939,4.343858,20.694021,14.055768,10.147669,1.2402009,9.102047,0.33210486,3.346757,1.8074268,6.053613,5.5288486,5.926136,0.37354,10.575191,0.29325542,3.5709288,17.951126,11.930287,8.516958,0.97888213,7.613922,0.21477209,2.752204,2.687411,8.654032,7.919566,8.482673,0.80702287,14.47475,0.62757623,5.2415023,23.72994,16.311241,12.052359,1.5492316,10.699511,0.4823105,4.0296974
2025-08-03,2.2246475,7.310926,6.65511,7.1174884,0.5634662,12.447117,0.4400879,4.3453364,20.679222,14.068268,10.133905,1.2364589,9.103834,0.33223093,3.341912,1.8128533,6.082441,5.5633774,5.970865,0.37207162,10.560708,0.29258832,3.5810125,17.977077,11.969346,8.563269,0.97345823,7.6722116,0.21472101,2.757831,2.6806736,8.632535,7.920775,8.427625,0.8046551,14.436086,0.62678057,5.2382665,23.692356,16.30733,11.939548,1.5421128,10.631759,0.48041445,4.009121
2025-08-04,2.222666,7.335347,6.651987,7.1130357,0.5629822,12.448707,0.43923715,4.3459496,20.668676,14.07851,10.123898,1.2317774,9.104559,0.3322243,3.3404498,1.8077307,6.1616683,5.5661807,5.9689894,0.37337887,10.619318,0.29119873,3.5846314,17.999743,12.00916,8.594498,0.9694384,7.702067,0.21527179,2.7589197,2.6850865,8.643187,7.8695693,8.406556,0.80075663,14.471785,0.62867945,5.1942244,23.613695,16.285173,11.885164,1.5408475,10.583805,0.48076767,4.004217
2025-08-05,2.2221076,7.3624597,6.6591153,7.1125956,0.56268597,12.44721,0.43882275,4.3505783,20.642488,14.086305,10.112173,1.2273238,9.1065,0.33225328,3.3373766,1.8110056,6.1814823,5.594171,5.9831986,0.37196833,10.62284,0.29260075,3.6078959,18.022203,11.997322,8.576342,0.9672726,7.704197,0.21570842,2.7677634,2.6832337,8.690705,7.8704386,8.382267,0.8043054,14.434479,0.62719536,5.172715,23.465511,16.250065,11.853354,1.5365114,10.638971,0.48201135,3.9945025
2025-08-06,2.2215216,7.384658,6.6593237,7.114467,0.5621247,12.448878,0.43838254,4.3497076,20.622913,14.104228,10.100443,1.2230451,9.102543,0.33251822,3.335244,1.816998,6.205097,5.639118,5.979379,0.37111405,10.667857,0.2908552,3.6081948,18.072617,12.055692,8.605751,0.96918464,7.7383637,0.21566977,2.7765908,2.673269,8.694811,7.8587728,8.360181,0.804512,14.425848,0.6251223,5.156716,23.401278,16.281778,11.785212,1.5222338,10.581403,0.48296204,3.9820335
2025-08-07,2.22156,7.4097953,6.6686687,7.1135597,0.5622811,12.439216,0.43771815,4.352046,20.608362,14.112931,10.08836,1.2178407,9.102945,0.33273813,3.3319886,1.8167932,6.265563,5.6398005,6.0004816,0.37125394,10.690615,0.29060772,3.621586,18.11872,12.068024,8.608356,0.96603966,7.7589164,0.21496059,2.7860355,2.6701412,8.669519,7.848737,8.339834,0.804393,14.325958,0.62391245,5.1527696,23.322268,16.210476,11.79986,1.5066106,10.569659,0.48454323,3.9571946
2025-08-08,2.2201314,7.4317365,6.671267,7.1128616,0.56242436,12.432621,0.43731937,4.354055,20.589949,14.127968,10.073776,1.2145097,9.109373,0.3328993,3.3291187,1.8270988,6.282389,5.6492553,6.020355,0.37417725,10.718521,0.2898789,3.6413271,18.14251,12.160054,8.607175,0.95935065,7.774783,0.21369737,2.7789376,2.6579452,8.665102,7.8320255,8.311317,0.8061691,14.319857,0.6244025,5.1339245,23.25978,16.175272,11.707234,1.5044948,10.538119,0.48414966,3.9517622
2025-08-09,2.219665,7.455154,6.6749086,7.114727,0.5618017,12.429127,0.43688053,4.354189,20.569527,14.140439,10.061596,1.209621,9.112224,0.33290955,3.3272176,1.831825,6.314532,5.666144,6.023859,0.37499118,10.752707,0.290802,3.6403596,18.141144,12.252914,8.62651,0.9572662,7.8173065,0.21326302,2.7709522,2.658217,8.668205,7.804714,8.306631,0.7977706,14.264612,0.626194,5.132832,23.218513,16.127638,11.668779,1.4946765,10.511856,0.48438507,3.9290628
2025-08-10,2.2188516,7.481946,6.677077,7.1161957,0.5616519,12.425302,0.43627048,4.3534536,20.556099,14.154297,10.045908,1.2053262,9.110526,0.33296925,3.3241231,1.8320336,6.3585386,5.691431,6.074489,0.37484,10.774052,0.28974995,3.6515613,18.174538,12.330599,8.659201,0.955829,7.8622513,0.21445751,2.7911394,2.6469772,8.681727,7.76273,8.273702,0.8040074,14.218675,0.62220144,5.124533,23.22538,16.089924,11.579401,1.487965,10.495847,0.48209304,3.924568
2025-08-11,2.2191947,7.5063863,6.680902,7.1152835,0.5615312,12.412967,0.43581676,4.3547792,20.537155,14.167279,10.036774,1.2016389,9.118164,0.33310327,3.3190224,1.8379742,6.418342,5.705129,6.071146,0.374197,10.81599,0.2887876,3.6697469,18.234276,12.387905,8.674385,0.95493877,7.899462,0.21463636,2.7930472,2.6429615,8.678463,7.7584825,8.260112,0.801855,14.111905,0.62084806,5.08998,23.02011,16.011133,11.495506,1.4791291,10.437076,0.48097205,3.9026883
2025-08-12,2.2193036,7.5302067,6.6790247,7.112682,0.5617499,12.419242,0.43513048,4.357724,20.5125,14.186889,10.019835,1.1976357,9.119109,0.33323118,3.315733,1.8482065,6.461199,5.731856,6.1050577,0.37415755,10.888275,0.2889671,3.6804724,18.287369,12.454076,8.688843,0.96081096,7.93778,0.21508911,2.796562,2.6386583,8.692152,7.6768594,8.238539,0.8000981,14.067321,0.6223549,5.093189,22.868816,15.967255,11.454178,1.4729183,10.41363,0.4824534,3.8923516
2025-08-13,2.2184167,7.55085,6.678287,7.10736,0.5620536,12.417468,0.43474388,4.36234,20.498861,14.20418,10.003527,1.1936598,9.122102,0.33356136,3.3126037,1.8488554,6.5090985,5.7612033,6.117302,0.375131,10.936619,0.28906456,3.696225,18.380108,12.540132,8.732571,0.95795727,7.969191,0.21596816,2.801102,2.6267424,8.651542,7.640045,8.148016,0.80022943,13.979655,0.62195134,5.077616,22.770441,15.943535,11.374997,1.4626876,10.350947,0.48224208,3.8638945
2025-08-14,2.2174065,7.57946,6.68194,7.1073813,0.56183344,12.421671,0.4344104,4.3685837,20.479975,14.202076,9.993616,1.1902074,9.117837,0.33358648,3.3100135,1.8534305,6.547954,5.7949286,6.1500473,0.3746427,11.004623,0.2890607,3.7268348,18.441515,12.569088,8.771448,0.9583883,7.9994097,0.21697485,2.815526,2.6188676,8.6650505,7.5914397,8.123743,0.7978741,13.924907,0.62152886,5.058245,22.646347,15.853962,11.359663,1.4541494,10.274636,0.48316056,3.8409314
2025-08-15,2.2173033,7.6061974,6.687376,7.102996,0.561613,12.423006,0.43382794,4.371503,20.451206,14.211124,9.986162,1.1850954,9.120323,0.33372247,3.308542,1.8585192,6.620957,5.828012,6.1880126,0.37407306,11.080984,0.2884122,3.7534773,18.513866,12.670556,8.807667,0.95494336,8.045915,0.2180645,2.8259623,2.6124346,8.657226,7.5904803,8.074437,0.8001404,13.837997,0.6181462,5.0516915,22.490183,15.827492,11.242422,1.4497766,10.243081,0.48184446,3.8412433
2025-08-16,2.215927,7.6301293,6.6914215,7.100969,0.5615219,12.4184675,0.433225,4.3713956,20.440132,14.214951,9.980357,1.1816564,9.1207905,0.33387607,3.305183,1.8654721,6.6746683,5.861922,6.235257,0.37425852,11.154279,0.28801888,3.7686884,18.56855,12.720151,8.836787,0.95744413,8.114963,0.21685104,2.8426907,2.6026177,8.645162,7.5504184,8.032763,0.7963452,13.774567,0.6187169,5.026132,22.385365,15.722454,11.175235,1.4408777,10.193871,0.47968674,3.8007364
2025-08-17,2.2155185,7.651732,6.6988626,7.0997744,0.5611797,12.420173,0.43267837,4.3729434,20.424137,14.221583,9.966422,1.1775792,9.120609,0.33403224,3.3027782,1.8699011,6.734103,5.8960953,6.272654,0.3745881,11.188871,0.28908402,3.7968264,18.687057,12.866301,8.870447,0.9579532,8.151884,0.21732222,2.8471935,2.593877,8.596913,7.5140886,7.9786577,0.795098,13.715694,0.61883223,5.005623,22.226728,15.658535,11.098594,1.42907,10.138633,0.47866395,3.789698
2025-08-18,2.2127244,7.6768527,6.6693373,7.091996,0.56102157,12.390904,0.43240786,4.371444,20.321384,14.3406925,10.005775,1.1709598,9.103966,0.3342632,3.3162873,1.8689748,6.7782664,5.90136,6.269643,0.37401968,11.195293,0.2887964,3.815572,18.573689,12.976185,8.92077,0.9549465,8.165974,0.21727823,2.8705359,2.590386,8.613261,7.4860706,7.974671,0.7922957,13.652201,0.6198201,4.9673758,22.07412,15.762445,11.124663,1.4197141,10.084869,0.48203948,3.7976239
2025-08-19,2.2057977,7.7011175,6.636687,7.077731,0.5601684,12.36379,0.43203756,4.372136,20.220917,14.469102,10.042975,1.1656193,9.090568,0.33416468,3.3271947,1.8765002,6.830688,5.884617,6.292844,0.37239033,11.193451,0.28941143,3.8279269,18.572878,13.12961,8.977854,0.9525842,8.168511,0.21662088,2.8941367,2.5665925,8.6344185,7.422513,7.928757,0.79317254,13.557413,0.61824495,4.954906,21.92509,15.832899,11.137325,1.411781,10.06329,0.48175818,3.8066869
