date,Alternativet,Dansk_Folkeparti,Det_Konservative_Folkeparti,Enhedslisten,Klaus_Riskær_Pedersen,Kristendemokraterne,Liberal_Alliance,Nye_Borgerlige,Radikale_Venstre,Socialdemokratiet,Socialistisk_Folkeparti,Stram_Kurs,Veganerpartiet,Venstre,other
2019-06-15,2.598628120305486,9.037784093911952,7.8168409766790266,6.950901736352836,0.10906910428333645,1.6675035607938093,2.046394017581711,3.7979162251383944,8.52259462358822,24.976677722933097,7.4684807247415685,1.7650871606408094,-0.06541977039709153,23.133413721955304,0.036071889298314376
2019-06-16,2.605230929498828,9.065150595569143,7.8079118476917655,6.955568288689699,0.10007151527930133,1.670638917612168,2.03243771480277,3.7817595669476134,8.50274344664066,24.978857819498344,7.452888194777359,1.7492109884838078,-0.07963806774358773,23.14153250694637,0.018038328231031076
2019-06-17,2.5834770121472195,9.085574653267852,7.783618374032554,6.974165139927083,0.08250566264860026,1.677353012828052,2.0284807286406124,3.7869887443288617,8.51310861376749,24.98131205990785,7.475231025159419,1.7533845903100567,-0.05923038849681007,23.14232003266686,0.025734727165202996
2019-06-18,2.583490017364681,9.081065502603359,7.758295736000233,6.959827371074738,0.11282160852105079,1.6549648364227665,2.036670470274665,3.78002265713844,8.494562586845529,24.985015433213768,7.49445173818624,1.7529931274410604,-0.09012666461658995,23.135813609641115,0.024897512932487015
2019-06-19,2.583766989696023,9.082639551986421,7.735497608718974,6.970970261075576,0.08625126937420248,1.6772719560262142,2.054097393533248,3.7775004629409175,8.497012963314761,24.98796650762184,7.498212920724894,1.7632859004337718,-0.09421906595704882,23.125272053348272,0.04133455797396394
2019-06-20,2.591981173192015,9.079737259205036,7.734866196711938,6.961800897015739,0.11026761504435272,1.6801834530473627,2.05736772974894,3.7559580245706314,8.472377608644749,25.007693173518234,7.4658587720763965,1.7651572808840104,-0.0885564398009916,23.117145528608997,0.05740114874582005
2019-06-21,2.5996181480377207,9.057919940535848,7.744142688949027,6.9677487717025395,0.12844360109717542,1.6751684927776052,2.054310099588776,3.7357812737204315,8.461453121547402,25.0236979428481,7.461136778013679,1.775271767476539,-0.07523559018997958,23.114593285124556,0.051682475554009386
2019-06-22,2.613765659404268,9.083093781344102,7.72298809186039,6.965178981719364,0.13602180901252964,1.6811276410788514,2.0640052331009366,3.7327521162877395,8.459073134575329,25.025412985881925,7.474054541235872,1.7655471044778204,-0.05237855609958785,23.12493860532256,0.04969769097465445
2019-06-23,2.600624384569752,9.089343340229082,7.730345757556506,6.96093496209397,0.14253561887911403,1.6751170633963886,2.0705558117879765,3.734964317230154,8.459756174910105,25.01980052994583,7.481474128518843,1.7469754421832981,-0.0536017875550982,23.106539776504718,0.05805529043272287
2019-06-24,2.602410000139181,9.106212971045984,7.721103654131098,6.967307785443991,0.16384941676092155,1.6960016961238034,2.067273304243471,3.7276256321218773,8.46126750810035,25.043470250342484,7.487562754431168,1.7095010950778493,-0.050343681859842636,23.1073994229239,0.030297498237933384
2019-06-25,2.6056229393176356,9.096668657350369,7.732791108286923,6.977632315438549,0.16320409141502806,1.719203361625428,2.072036165620817,3.6952947556099605,8.464379988935384,25.056129250017264,7.4656201120108445,1.6978384139003884,-0.06918451365570163,23.096006933128756,0.027605365841466344
2019-06-26,2.615187024118886,9.109508320825995,7.713145164195321,6.999374988181288,0.16407990933666597,1.727750279007306,2.0884913042263786,3.6917293918202394,8.46240284789182,25.04870444000307,7.467178964097702,1.7136548788859758,-0.044350407768071996,23.09450338018952,0.03550757542511008
2019-06-27,2.6284114610922598,9.101624978215263,7.680760736513068,7.014073547162168,0.1559436159063955,1.7162870726047346,2.0851293025377093,3.6852125173031594,8.470037334092506,25.0883584845386,7.493167118629499,1.734146931081131,-0.04578019397259497,23.085052084803873,0.031052150662406883
2019-06-28,2.6568073050251866,9.083844695960549,7.655761472566203,6.99606357296997,0.14740255314491735,1.6978708705020977,2.063642801104051,3.696083280974764,8.501835672019482,25.092809260345465,7.510322585810432,1.725525970266111,-0.04750339586167513,23.062998632728224,0.03075682385035066
2019-06-29,2.6546479207697073,9.09991944486117,7.654382500992722,7.004404403090032,0.14202109373577612,1.7076167776224254,2.088689832005307,3.7055068091476797,8.472196679638342,25.104091056755166,7.49558045899035,1.738387423603651,-0.0501690384444467,23.062304077869697,0.0328665231779307
2019-06-30,2.644737068369521,9.090616090428295,7.660679089918589,7.0199628205533955,0.17480141486360595,1.6945658398653551,2.073157219625977,3.707448743226716,8.457846323041748,25.09311088749661,7.507497473984291,1.769982674129699,-0.0387093332455423,23.05561550662127,0.03675535166369187
2019-07-01,2.6331947252601826,9.092928536618757,7.660942703750352,7.046206021583498,0.18995081047312523,1.6857524392528536,2.0775660941245673,3.695116408084786,8.469343508294775,25.11274430898884,7.514435055398,1.769031761273732,-0.07721210088775293,23.01392994047615,0.04519591033209167
2019-07-02,2.6127258477337945,9.09087174990751,7.666177454643658,7.06106954521925,0.1853892394442869,1.691954772007835,2.0986185827220374,3.689755142399956,8.485160156303245,25.13770980515385,7.534139011829167,1.7466014419815843,-0.08015440602724197,22.983467799519577,0.033868178692115974
2019-07-03,2.628756843984843,9.122315427722427,7.653452962441786,7.098089425112538,0.1763912485918817,1.6769163208003375,2.0854458236214377,3.679109119171069,8.485910762125334,25.15419369470125,7.564516077531019,1.749144290571271,-0.08050670644554828,22.973923545064636,0.03860301589503166
2019-07-04,2.6166232916775995,9.116211647171625,7.661191095820258,7.10482027295016,0.18495073645892376,1.6722595829568183,2.0793168797801056,3.6424324172286346,8.510191150802376,25.171717249372335,7.574940723664736,1.73422043052787,-0.09045234486822352,22.960286208929595,0.04154017008251031
2019-07-05,2.616198248587267,9.144733453024804,7.662301490969721,7.134651510752634,0.18270228568142058,1.6642667586930684,2.054447607778901,3.630920267415127,8.493208108856983,25.180094320969257,7.585849300050612,1.7196958142670211,-0.09365013656440795,22.967686971764206,0.05152456043677063
2019-07-06,2.6235740767310456,9.144643910280648,7.656184733888683,7.141949937105205,0.1884597811292332,1.7046686010388752,2.0472912615588017,3.6213947714691153,8.502207088197588,25.19006160069018,7.617947603757175,1.7125973176250548,-0.09923069981914737,22.962597581485532,0.07643435887440717
2019-07-07,2.630847416250906,9.176400287585182,7.654783567825728,7.136650136621784,0.23391737759815384,1.7004730793622571,2.052364662518597,3.5999451256269452,8.499890984046155,25.205677989274374,7.620552134774731,1.7173084872136584,-0.08068741447968833,22.965786680678193,0.07352396133006366
2019-07-08,2.649840495774088,9.191725254302066,7.647510438969112,7.169172224785595,0.2573056417842284,1.6868379221947902,2.0519712758868813,3.588515194307254,8.519772070721814,25.21842482661043,7.620178977706201,1.6804968532357156,-0.05619739329663077,22.953238097168363,0.04887903951728503
2019-07-09,2.64883862990775,9.197448327909239,7.637982278127559,7.173063246517206,0.25948001186836206,1.670288836328412,2.0430119972703995,3.5660489705502134,8.505891690685054,25.23333056125948,7.622878949944126,1.678255346742913,-0.05801149549322346,22.97277524320738,0.041378324214430794
